alias_id,character_id,alias_text,source_dataset
644,293,Shamba,onepiece_wiki
645,294,Sherī,onepiece_wiki
646,294,Shelly,onepiece_wiki
647,294,Sherry,onepiece_wiki
648,295,Sham,onepiece_wiki
649,295,Shamu,onepiece_wiki
650,295,SiamSham,onepiece_wiki
651,296,Saint Shalria,onepiece_wiki
652,296,Sharuria Gū,onepiece_wiki
653,296,Shalria,onepiece_wiki
654,297,Shakuyaku,onepiece_wiki
655,297,"""Shakky"" (シャッキー, Shakkī?)",onepiece_wiki
656,298,Seto,onepiece_wiki
657,299,Shachi,onepiece_wiki
658,300,Shaka,onepiece_wiki
659,301,Sentōmaru,onepiece_wiki
660,301,Sentomaru,onepiece_wiki
661,302,Sui Sui no Mi,onepiece_wiki
662,302,Senyōru Pinku,onepiece_wiki
663,302,Señor Pink,onepiece_wiki
664,302,Senor Pink,onepiece_wiki
665,303,Sennorikyuru,onepiece_wiki
666,303,Sen'norikyūru,onepiece_wiki
667,303,Sen-no-Rikyuru,onepiece_wiki
668,304,Serizawa,onepiece_wiki
669,305,Sengoku,onepiece_wiki
670,305,"Hito Hito no Mi, Model: Daibutsu",onepiece_wiki
671,306,Shīmāzu,onepiece_wiki
672,306,Seamars,onepiece_wiki
673,307,Seki,onepiece_wiki
674,308,Seira,onepiece_wiki
675,309,Seagull Guns Nozdon,onepiece_wiki
676,309,Shīgaru Ganzu Nozudon,onepiece_wiki
677,309,Seagull Ganz Nozudon,onepiece_wiki
678,310,Seaboar,onepiece_wiki
679,310,Sea Boar,onepiece_wiki
680,310,Umi Inoshishi,onepiece_wiki
681,311,Sukotchi,onepiece_wiki
682,311,Scotch,onepiece_wiki
683,312,Ieti Kūru Burazāzu,onepiece_wiki
684,312,イエティ COOL（クール） BROTHERS（ブラザーズ）,onepiece_wiki
685,312,Yeti Cool Brothers,onepiece_wiki
686,313,Scratchmen Apoo,onepiece_wiki
687,313,Oto Oto no Mi,onepiece_wiki
688,313,Sukuratchimen Apū,onepiece_wiki
689,314,Schollzo,onepiece_wiki
690,314,Shoruzō,onepiece_wiki
691,315,Scopper Gaban,onepiece_wiki
692,315,Sukoppā Gyaban,onepiece_wiki
693,316,Scarlet,onepiece_wiki
694,316,Scarlett,onepiece_wiki
695,316,Sukāretto,onepiece_wiki
696,317,Sōsu,onepiece_wiki
697,317,Sauce,onepiece_wiki
698,318,Satori,onepiece_wiki
699,319,Sarū,onepiece_wiki
700,319,Saru,onepiece_wiki
701,319,Salou,onepiece_wiki
702,319,Saruu,onepiece_wiki
703,320,Sarutobi,onepiece_wiki
704,321,Sāfankuru,onepiece_wiki
705,321,Sarfunkel,onepiece_wiki
706,322,Sarquiss,onepiece_wiki
707,322,Sākīsu,onepiece_wiki
708,323,Sarī Nantokanetto,onepiece_wiki
709,323,Sarie Nantokanette,onepiece_wiki
710,323,Sally Isntoinette,onepiece_wiki
711,324,Sapee,onepiece_wiki
712,324,Sapī,onepiece_wiki
713,324,Sapi,onepiece_wiki
714,325,Snake SMILE,onepiece_wiki
715,325,Sarahebi,onepiece_wiki
716,326,"""Mr. Prince"" (Mr. プリンス, Misutā Purinsu?)""San-gorou"" (サン五郎, Sangorō?, English versions: Sangoro)""Osoba-mask"" (おそばマスク, O-Soba Masuku?, English versions: ""Soba Mask"")",onepiece_wiki
717,326,Sanji,onepiece_wiki
718,327,Sanfan Urufu,onepiece_wiki
719,327,Deka Deka no Mi,onepiece_wiki
720,327,Sanjuan Wolf,onepiece_wiki
721,327,San Juan Wolf,onepiece_wiki
722,328,Sasaki,onepiece_wiki
723,328,"Ryu Ryu no Mi, Model: Triceratops",onepiece_wiki
724,329,Samurai Battsu,onepiece_wiki
725,329,Samurai Batts,onepiece_wiki
726,330,Thanklin,onepiece_wiki
727,330,Sankurin,onepiece_wiki
728,330,Sancrin,onepiece_wiki
729,331,Samu-san,onepiece_wiki
730,331,Sam,onepiece_wiki
731,332,Samosa,onepiece_wiki
732,333,Sandayu,onepiece_wiki
733,333,Sandayū,onepiece_wiki
734,334,Sarome,onepiece_wiki
735,334,Salome,onepiece_wiki
736,335,O-Saki,onepiece_wiki
737,335,Saki,onepiece_wiki
738,335,Osaki,onepiece_wiki
739,336,Saikoro,onepiece_wiki
740,337,Sakazuki,onepiece_wiki
741,337,"Akainu (赤犬, Akainu?, literally meaning ""Red Dog"")",onepiece_wiki
742,337,Magu Magu no Mi,onepiece_wiki
743,338,Sadi-chan,onepiece_wiki
744,338,Sadi,onepiece_wiki
745,338,Sadie,onepiece_wiki
746,339,Saldeath,onepiece_wiki
747,339,Sarudesu,onepiece_wiki
748,340,Sai,onepiece_wiki
749,341,Seibā,onepiece_wiki
750,341,Saber,onepiece_wiki
751,342,S-Snake,onepiece_wiki
752,342,Esu-Sunēku,onepiece_wiki
753,342,Mero Mero no Mi (Artificial),onepiece_wiki
754,343,Sabo,onepiece_wiki
755,343,"Lucy (ルｰシｰ, Rūshī?)",onepiece_wiki
756,343,Mera Mera no Mi,onepiece_wiki
757,344,Esu-Shāku,onepiece_wiki
758,344,Sui Sui no Mi (Artificial),onepiece_wiki
759,344,S-Shark,onepiece_wiki
760,345,S-Hawk,onepiece_wiki
761,345,Supa Supa no Mi (Artifical),onepiece_wiki
762,345,Esu-Hōku,onepiece_wiki
763,346,Nikyu Nikyu no Mi (Artificial),onepiece_wiki
764,346,Esu-Bea,onepiece_wiki
765,346,S-Bear,onepiece_wiki
766,347,Ryunosuke,onepiece_wiki
767,347,Ryūnosuke,onepiece_wiki
768,348,Ryūboshi,onepiece_wiki
769,348,Ryuboshi,onepiece_wiki
770,349,Rushian,onepiece_wiki
771,349,Russian,onepiece_wiki
772,350,Rasshu,onepiece_wiki
773,350,Rush,onepiece_wiki
774,351,Lun,onepiece_wiki
775,351,Run,onepiece_wiki
776,352,Roxanne,onepiece_wiki
777,352,Rokusānu,onepiece_wiki
778,353,Lowwing,onepiece_wiki
779,353,Rowing,onepiece_wiki
780,353,Rо̄wingu,onepiece_wiki
781,354,Rosu,onepiece_wiki
782,354,Ross,onepiece_wiki
783,355,Rozuwādo Sei,onepiece_wiki
784,355,RoswaldRosward,onepiece_wiki
785,355,Rosward,onepiece_wiki
786,356,Roronoa Pinzoro,onepiece_wiki
787,356,Roronoa Pinzolo,onepiece_wiki
788,357,Roronoa Zoro,onepiece_wiki
789,357,Roronoa Zolo,onepiece_wiki
790,357,"""Zoro-juurou"" (ゾロ十郎, Zorojūrō?, Funimation: Zorojuro, VIZ Media: ""Zolojuro"")",onepiece_wiki
791,358,Rolling Logan,onepiece_wiki
792,358,Rōringu Rōgan,onepiece_wiki
793,359,Rokki,onepiece_wiki
794,360,Roshio,onepiece_wiki
795,361,Roji,onepiece_wiki
796,362,Rokkaku,onepiece_wiki
797,363,Roronoa Arashi,onepiece_wiki
798,364,Rodi,onepiece_wiki
799,364,Roddy,onepiece_wiki
800,365,Rokkusutā,onepiece_wiki
801,365,Rockstar,onepiece_wiki
802,366,ロックス・D（ディー）・ジーベック,onepiece_wiki
803,366,Rox,onepiece_wiki
804,366,Rocks D. Xebec,onepiece_wiki
805,366,Rokkusu Dī Jībekku,onepiece_wiki
806,367,Roshu,onepiece_wiki
807,367,Roche,onepiece_wiki
808,368,Road,onepiece_wiki
809,368,Rōdo,onepiece_wiki
810,368,Rodo,onepiece_wiki
811,369,Rob Lucci,onepiece_wiki
812,369,Robu Rutchi,onepiece_wiki
813,369,"Neko Neko no Mi, Model: Leopard",onepiece_wiki
814,370,Rivāzu,onepiece_wiki
815,370,Rivers,onepiece_wiki
816,371,Risky Brothers,onepiece_wiki
817,371,Risukī Kyōdai,onepiece_wiki
818,372,Robuson,onepiece_wiki
819,372,Robson,onepiece_wiki
820,373,Rint,onepiece_wiki
821,373,Rinto,onepiece_wiki
822,373,Lint,onepiece_wiki
823,374,Rippā,onepiece_wiki
824,374,Ripper,onepiece_wiki
825,375,リク・ドルド3世,onepiece_wiki
826,375,Riku Doldo III,onepiece_wiki
827,375,"""Ricky"" (リッキー, Rikkī?)",onepiece_wiki
828,375,Riku Dorudo Sansei,onepiece_wiki
829,376,Rika,onepiece_wiki
830,377,Ririka,onepiece_wiki
831,378,Roidā,onepiece_wiki
832,378,Reuder,onepiece_wiki
833,379,Rindō,onepiece_wiki
834,379,Rindo,onepiece_wiki
835,380,Red King,onepiece_wiki
836,380,Reddokingu,onepiece_wiki
837,381,Riforuto,onepiece_wiki
838,381,Reforte,onepiece_wiki
839,382,Richie,onepiece_wiki
840,382,Ritchī,onepiece_wiki
841,383,Rebecca,onepiece_wiki
842,383,Rebekka,onepiece_wiki
843,384,Recycle-Wan,onepiece_wiki
844,384,Risaikuruwan,onepiece_wiki
845,384,Recycollie,onepiece_wiki
846,385,Ranguramu,onepiece_wiki
847,385,Rangram,onepiece_wiki
848,385,Langram,onepiece_wiki
849,386,Reck,onepiece_wiki
850,386,Wreck,onepiece_wiki
851,386,Rekku,onepiece_wiki
852,387,Ran,onepiece_wiki
853,388,Randorufu,onepiece_wiki
854,388,Randolph,onepiece_wiki
855,389,Rāmen,onepiece_wiki
856,389,Ramen,onepiece_wiki
857,390,Ranpō,onepiece_wiki
858,390,Rampo,onepiece_wiki
859,391,Ratel,onepiece_wiki
860,391,Rāteru,onepiece_wiki
861,392,Ramba,onepiece_wiki
862,392,Ranba,onepiece_wiki
863,393,Rakuyō,onepiece_wiki
864,393,Rakuyo,onepiece_wiki
865,394,Laki,onepiece_wiki
866,394,Raki,onepiece_wiki
867,395,Rakuda,onepiece_wiki
868,396,Raizō,onepiece_wiki
869,396,Maki Maki no Mi,onepiece_wiki
870,396,Raizo,onepiece_wiki
871,397,Raccoon,onepiece_wiki
872,397,Rakūn,onepiece_wiki
873,398,RabianRabiyan,onepiece_wiki
874,398,Rabiyan,onepiece_wiki
875,399,Raijin,onepiece_wiki
876,400,Rabittoman,onepiece_wiki
877,400,Rabbitman,onepiece_wiki
878,400,SMILE,onepiece_wiki
879,401,Raidīn,onepiece_wiki
880,401,Raideen,onepiece_wiki
881,401,Rydin,onepiece_wiki
882,402,Quincy,onepiece_wiki
883,402,Kuinshī,onepiece_wiki
884,403,"Ryu Ryu no Mi, Model: Brachiosaurus",onepiece_wiki
885,403,Queen,onepiece_wiki
886,403,Kuīn,onepiece_wiki
887,404,Pururu,onepiece_wiki
888,405,Queen Mama Chanter,onepiece_wiki
889,405,Kuīn Mama Shante-gō,onepiece_wiki
890,406,Pacifista,onepiece_wiki
891,406,Pashifisuta,onepiece_wiki
892,407,Pitagorasu,onepiece_wiki
893,407,Pythagoras,onepiece_wiki
894,408,Puppū,onepiece_wiki
895,408,Puppu,onepiece_wiki
896,409,Pudos,onepiece_wiki
897,409,Pudosu,onepiece_wiki
898,410,Pudding Pudding,onepiece_wiki
899,410,Purinpurin,onepiece_wiki
900,411,Purinsu Gurusu,onepiece_wiki
901,411,Gunyo Gunyo no Mi,onepiece_wiki
902,411,Prince Grus,onepiece_wiki
903,412,Paundo,onepiece_wiki
904,412,Pound,onepiece_wiki
905,413,Potsun,onepiece_wiki
906,413,Potsūn,onepiece_wiki
907,414,Portgaz D. Rouge,onepiece_wiki
908,414,ポートガス・D（ディー）・ルージュ,onepiece_wiki
909,414,Pōtogasu Dī Rūju,onepiece_wiki
910,414,Portgas D. Rouge,onepiece_wiki
911,415,Prometheus,onepiece_wiki
912,415,Purometeusu,onepiece_wiki
913,416,Portgaz D. Ace,onepiece_wiki
914,416,Portgaz D. Trace,onepiece_wiki
915,416,Pōtogasu Dī Ēsu,onepiece_wiki
916,416,Portgas D. Ace,onepiece_wiki
917,416,Mera Mera no Mi,onepiece_wiki
918,417,Potaufeu,onepiece_wiki
919,417,Potofu,onepiece_wiki
920,418,Poro,onepiece_wiki
921,419,Porushēmi,onepiece_wiki
922,419,Porchemy,onepiece_wiki
923,420,Poruche,onepiece_wiki
924,420,Porche,onepiece_wiki
925,421,Popī,onepiece_wiki
926,421,Poppy,onepiece_wiki
927,422,Poppoko,onepiece_wiki
928,423,Ponsukī,onepiece_wiki
929,423,Pomsky,onepiece_wiki
930,424,Poker,onepiece_wiki
931,424,Pōkā,onepiece_wiki
932,425,Pluming,onepiece_wiki
933,425,Saint Pluming,onepiece_wiki
934,425,Purumingu Sei,onepiece_wiki
935,426,Pisaro,onepiece_wiki
936,427,Piiman,onepiece_wiki
937,427,PepperPieman,onepiece_wiki
938,427,Pīman,onepiece_wiki
939,428,Pinky,onepiece_wiki
940,428,Pinkī,onepiece_wiki
941,429,Pierre,onepiece_wiki
942,429,Piēru,onepiece_wiki
943,429,Uma Uma no Mi,onepiece_wiki
944,430,Pump,onepiece_wiki
945,430,Ponpu,onepiece_wiki
946,430,Pomp,onepiece_wiki
947,431,Pikurusu,onepiece_wiki
948,431,Pickles,onepiece_wiki
949,432,Paiku,onepiece_wiki
950,432,Pike,onepiece_wiki
951,433,Pīka,onepiece_wiki
952,433,Ishi Ishi no Mi,onepiece_wiki
953,433,Pica,onepiece_wiki
954,434,Perōna,onepiece_wiki
955,434,Perona,onepiece_wiki
956,434,Horo Horo no Mi,onepiece_wiki
957,435,Peterman,onepiece_wiki
958,435,Pītāman,onepiece_wiki
959,436,Peppoko,onepiece_wiki
960,437,Pengin,onepiece_wiki
961,437,Penguin,onepiece_wiki
962,438,Pītāmū,onepiece_wiki
963,438,Petermoo,onepiece_wiki
964,438,Peetamu,onepiece_wiki
965,439,Pellini,onepiece_wiki
966,439,Perīni,onepiece_wiki
967,440,Pekoms,onepiece_wiki
968,440,Kame Kame no Mi,onepiece_wiki
969,440,Pekomuzu,onepiece_wiki
970,440,"""Nazoms"" (ナゾムズ, Nazomuzu?, Viz: ""Mystoms"")",onepiece_wiki
971,441,Peru,onepiece_wiki
972,441,Pell,onepiece_wiki
973,441,"Tori Tori no Mi, Model: Falcon",onepiece_wiki
974,442,Pekkori,onepiece_wiki
975,443,Peepley Lulu,onepiece_wiki
976,443,Pīpurī Ruru,onepiece_wiki
977,444,Pearl,onepiece_wiki
978,444,Pāru,onepiece_wiki
979,445,Pavlik,onepiece_wiki
980,445,Paburiku,onepiece_wiki
981,446,Momohige,onepiece_wiki
982,446,Peachbeard,onepiece_wiki
983,447,Pedoro,onepiece_wiki
984,447,Pedro,onepiece_wiki
985,448,Pauly,onepiece_wiki
986,448,Paurī,onepiece_wiki
987,448,Paulie,onepiece_wiki
988,449,Pashia,onepiece_wiki
989,449,Pascia,onepiece_wiki
990,449,Pasia,onepiece_wiki
991,450,Pati,onepiece_wiki
992,450,Patty,onepiece_wiki
993,451,Papas,onepiece_wiki
994,451,Papasu,onepiece_wiki
995,452,Pappag,onepiece_wiki
996,452,Pappagu,onepiece_wiki
997,453,Pansy,onepiece_wiki
998,453,Panjī,onepiece_wiki
999,454,Justy Tinbread,onepiece_wiki
1000,454,Pankūta Dakeyan,onepiece_wiki
1001,454,Pankuta Dakeyan,onepiece_wiki
1002,455,Pandora,onepiece_wiki
1003,456,Pandawoman,onepiece_wiki
1004,456,Pandaūmanmi,onepiece_wiki
1005,456,Pandawomanmi,onepiece_wiki
1006,457,Pandaman,onepiece_wiki
1007,457,Panda ManPandaman,onepiece_wiki
1008,458,Papaneel,onepiece_wiki
1009,458,Papanīru,onepiece_wiki
1010,459,"Ryu Ryu no Mi, Model: Spinosaurus",onepiece_wiki
1011,459,Pējiwan,onepiece_wiki
1012,459,Page One,onepiece_wiki
1013,460,アウトルック3世,onepiece_wiki
1014,460,Autorukku Sansei,onepiece_wiki
1015,460,Outlook III,onepiece_wiki
1016,461,Pagaya,onepiece_wiki
1017,462,Ossamond,onepiece_wiki
1018,462,Ossamondo,onepiece_wiki
1019,463,Otohime,onepiece_wiki
1020,464,Palms,onepiece_wiki
1021,464,Pāmusu,onepiece_wiki
1022,465,Orlumbus,onepiece_wiki
1023,465,Olombus,onepiece_wiki
1024,465,Ōronbusu,onepiece_wiki
1025,466,Oran,onepiece_wiki
1026,467,Onigumo,onepiece_wiki
1027,468,Ōmasa,onepiece_wiki
1028,468,Omasa,onepiece_wiki
1029,468,Ohmasa,onepiece_wiki
1030,469,"Gyukimaru (牛鬼丸, Gyūkimaru?)",onepiece_wiki
1031,469,Onimaru,onepiece_wiki
1032,469,"Hito Hito no Mi, Model: Onyudo",onepiece_wiki
1033,470,Oliva,onepiece_wiki
1034,470,Oriba,onepiece_wiki
1035,471,Oli,onepiece_wiki
1036,471,Crone Oli,onepiece_wiki
1037,471,Ori-bā,onepiece_wiki
1038,472,Okame,onepiece_wiki
1039,473,Oimo,onepiece_wiki
1040,474,Ryce,onepiece_wiki
1041,474,Okome,onepiece_wiki
1042,475,Oidē,onepiece_wiki
1043,475,Oide,onepiece_wiki
1044,476,Ōmu,onepiece_wiki
1045,476,Ohm,onepiece_wiki
1046,477,Ōchoku,onepiece_wiki
1047,477,Ochoku,onepiece_wiki
1048,477,Wang Zhi,onepiece_wiki
1049,478,Octopako,onepiece_wiki
1050,478,Okutopako,onepiece_wiki
1051,479,Ōzu,onepiece_wiki
1052,479,Oars,onepiece_wiki
1053,480,Calicoach,onepiece_wiki
1054,480,Nyasha,onepiece_wiki
1055,481,Nugire Yainu,onepiece_wiki
1056,481,Snott Mee,onepiece_wiki
1057,482,Nūbon,onepiece_wiki
1058,482,Nubon,onepiece_wiki
1059,483,Nosgarl,onepiece_wiki
1060,483,Nosugāru,onepiece_wiki
1061,484,Noriko,onepiece_wiki
1062,485,Nola,onepiece_wiki
1063,485,Nora,onepiece_wiki
1064,486,Nora-Gitsune,onepiece_wiki
1065,486,Stray Fox,onepiece_wiki
1066,487,Nure-Onna,onepiece_wiki
1067,488,Nojiko,onepiece_wiki
1068,489,Noble Croc,onepiece_wiki
1069,489,Aristocroc,onepiece_wiki
1070,489,Kizoku Wani,onepiece_wiki
1071,490,Nitoro,onepiece_wiki
1072,490,Nitro,onepiece_wiki
1073,491,Ninth,onepiece_wiki
1074,491,Nainsu,onepiece_wiki
1075,492,Nika,onepiece_wiki
1076,493,CarrotNinjin,onepiece_wiki
1077,493,Ninjin,onepiece_wiki
1078,494,Nokotti,onepiece_wiki
1079,495,Hana Hana no Mi,onepiece_wiki
1080,495,"""Miss All Sunday"" (ミス・オールサンデー, Misu Ōrusandē?, Ms. Sunday (4Kids dub)) (former)""O-Robi"" (おロビ, Orobi?, English versions: ""Orobi"")",onepiece_wiki
1081,495,Niko Robin,onepiece_wiki
1082,495,Nico Robin,onepiece_wiki
1083,496,Abscondo,onepiece_wiki
1084,496,Nigeratta,onepiece_wiki
1085,497,Nico Olvia,onepiece_wiki
1086,497,Niko Orubia,onepiece_wiki
1087,498,Nero,onepiece_wiki
1088,499,St. Imu,onepiece_wiki
1089,499,Nerona Imu,onepiece_wiki
1090,499,Imu Sei,onepiece_wiki
1091,500,Nezumi,onepiece_wiki
1092,501,Nerine,onepiece_wiki
1093,502,Nepuchūn,onepiece_wiki
1094,502,Neptune,onepiece_wiki
1095,503,Brush-Brush Fruit,onepiece_wiki
1096,503,Fude Fude no Mi,onepiece_wiki
1097,504,Cat ViperNekomamushi,onepiece_wiki
1098,504,Nekomamushi,onepiece_wiki
1099,505,Negikuma Maria,onepiece_wiki
1100,505,Maria Onion Bear,onepiece_wiki
1101,505,Mrs. Negi,onepiece_wiki
1102,506,Negī,onepiece_wiki
1103,506,Neggy,onepiece_wiki
1104,507,ネフェルタリ・D（ディー）・リリィ,onepiece_wiki
1105,507,Neferutari Dī Rirī,onepiece_wiki
1106,507,Nefertari D. Lili,onepiece_wiki
1107,507,Nefeltari D. Lily,onepiece_wiki
1108,508,Nefertari Titi,onepiece_wiki
1109,508,Nefeltari Titi,onepiece_wiki
1110,508,Neferutari Titi,onepiece_wiki
1111,509,"""Miss Wednesday"" (ミス・ウェンズデー, Misu Wenzudē?),""Ms. Wednesday"" (4Kids dub)",onepiece_wiki
1112,509,Vivi Nefertari,onepiece_wiki
1113,509,Nefeltari Vivi,onepiece_wiki
1114,509,Neferutari Bibi,onepiece_wiki
1115,509,Nefertari Vivi,onepiece_wiki
1116,510,Neferutari Kobura,onepiece_wiki
1117,510,Nefertari Cobra,onepiece_wiki
1118,510,Nefeltari Cobra,onepiece_wiki
1119,510,Nefeltari Nebra,onepiece_wiki
1120,511,Nazu Ketagāri,onepiece_wiki
1121,511,Nay Mingheim,onepiece_wiki
1122,511,Nazu Ketagari,onepiece_wiki
1123,512,Nashi,onepiece_wiki
1124,513,Nangi,onepiece_wiki
1125,514,Namur,onepiece_wiki
1126,514,Namule,onepiece_wiki
1127,514,Namyūru,onepiece_wiki
1128,515,Nami,onepiece_wiki
1129,515,"""Namizo"" (ナミゾウ, Namizō?)""O-Nami"" (おナミ, Onami?, English versions: ""Onami"")",onepiece_wiki
1130,516,Nako,onepiece_wiki
1131,516,Nakō,onepiece_wiki
1132,517,Nattō,onepiece_wiki
1133,517,Natto,onepiece_wiki
1134,518,Mjure,onepiece_wiki
1135,518,Myure,onepiece_wiki
1136,518,Muret,onepiece_wiki
1137,519,Naporeon,onepiece_wiki
1138,519,Napoleon,onepiece_wiki
1139,520,Mamī,onepiece_wiki
1140,520,Mummy,onepiece_wiki
1141,521,Myuguren Taisa,onepiece_wiki
1142,521,Muegren,onepiece_wiki
1143,521,Mugren,onepiece_wiki
1144,522,Sawyer Wayback,onepiece_wiki
1145,522,Mukkashimi Tawā,onepiece_wiki
1146,522,Mukkashimi Tower,onepiece_wiki
1147,523,Muchanā,onepiece_wiki
1148,523,Muchana,onepiece_wiki
1149,523,Notta Magician,onepiece_wiki
1150,524,Mamīmī,onepiece_wiki
1151,524,Mameemee,onepiece_wiki
1152,524,Mummy Mee,onepiece_wiki
1153,525,Misutā Shimizu,onepiece_wiki
1154,525,Mr.シミズ,onepiece_wiki
1155,525,Mr. Shimizu,onepiece_wiki
1156,526,Mr. Momora,onepiece_wiki
1157,526,Mr.（ミスター） モモラ,onepiece_wiki
1158,526,Misutā Momora,onepiece_wiki
1159,527,Mr. Melow,onepiece_wiki
1160,527,Mr. メロウ,onepiece_wiki
1161,527,Mr. Mellow,onepiece_wiki
1162,527,Misutā Merō,onepiece_wiki
1163,528,Misutā Rabu,onepiece_wiki
1164,528,Mr.ラブ,onepiece_wiki
1165,528,Mr. Love,onepiece_wiki
1166,529,Misutā Bīnzu,onepiece_wiki
1167,529,Mr. Beans,onepiece_wiki
1168,530,Mr. 13,onepiece_wiki
1169,530,Misutā Sātīn,onepiece_wiki
1170,531,Mr. 11,onepiece_wiki
1171,531,Misutā Irebun,onepiece_wiki
1172,532,Mr. 10,onepiece_wiki
1173,532,Misutā Ten,onepiece_wiki
1174,533,Mr. 7,onepiece_wiki
1175,533,Misutā Sebun,onepiece_wiki
1176,534,Mr. 12,onepiece_wiki
1177,534,Misutā Tuerubu,onepiece_wiki
1178,535,Mr. 9（ミスター・ナイン）,onepiece_wiki
1179,535,Misutā Nain,onepiece_wiki
1180,536,Mr. 6,onepiece_wiki
1181,536,Misutā Shikkusu,onepiece_wiki
1182,537,Moyle,onepiece_wiki
1183,537,Moiru,onepiece_wiki
1184,538,Mozanbia,onepiece_wiki
1185,538,Mozambia,onepiece_wiki
1186,539,Mountain Ricky,onepiece_wiki
1187,539,Maunten Rikkī,onepiece_wiki
1188,540,Maunburuten,onepiece_wiki
1189,540,Mounbleten,onepiece_wiki
1190,540,Mounblutain,onepiece_wiki
1191,541,Mr. Motzel,onepiece_wiki
1192,541,Mottseru Ojisan,onepiece_wiki
1193,541,Motzel,onepiece_wiki
1194,542,Mausuman,onepiece_wiki
1195,542,Mouseman,onepiece_wiki
1196,542,Mouse-Man,onepiece_wiki
1197,543,Mousse,onepiece_wiki
1198,543,Musse,onepiece_wiki
1199,543,Mūsu,onepiece_wiki
1200,544,Motobalo,onepiece_wiki
1201,544,Motobaro,onepiece_wiki
1202,545,Mountain God,onepiece_wiki
1203,545,Yama no Kami,onepiece_wiki
1204,546,Morollon,onepiece_wiki
1205,546,Mororon,onepiece_wiki
1206,547,Mosshu,onepiece_wiki
1207,547,Mosh,onepiece_wiki
1208,548,Morley,onepiece_wiki
1209,548,Mōrī,onepiece_wiki
1210,548,Oshi Oshi no Mi,onepiece_wiki
1211,549,Moruganzu,onepiece_wiki
1212,549,"Tori Tori no Mi, Model: Albatross",onepiece_wiki
1213,549,Morgans,onepiece_wiki
1214,550,Morgan,onepiece_wiki
1215,550,Mōgan,onepiece_wiki
1216,551,Mukekka,onepiece_wiki
1217,551,Moqueca,onepiece_wiki
1218,552,Mūn Aizakku Junia,onepiece_wiki
1219,552,ムーン・アイザックJr.（ジュニア）,onepiece_wiki
1220,552,Moon Isaac Jr.,onepiece_wiki
1221,553,Mōnin,onepiece_wiki
1222,553,Mornin,onepiece_wiki
1223,554,Mūdi,onepiece_wiki
1224,554,Moody,onepiece_wiki
1225,554,Moodie,onepiece_wiki
1226,555,Monbran Noland,onepiece_wiki
1227,555,Mont Blanc Noland,onepiece_wiki
1228,555,Montblanc Noland,onepiece_wiki
1229,555,Monburan Nōrando,onepiece_wiki
1230,556,Monsutā,onepiece_wiki
1231,556,Monster,onepiece_wiki
1232,557,Mont Blanc Cricket,onepiece_wiki
1233,557,Monburan Kuriketto,onepiece_wiki
1234,558,Monkī Dī Rufi,onepiece_wiki
1235,558,Monkey D. Luffy,onepiece_wiki
1236,558,"Lucy (ルーシー, Rūshī?)Luffy-tarou (ルフィ太郎, Rufitarō?, English versions: ""Luffytaro"")Luffy-no-Umi (ルフィの海, Rufinoumi?)Joy Boy (ジョイボーイ, Joi Bōi?)",onepiece_wiki
1237,558,"Gomu Gomu no Mi(Hito Hito no Mi, Model: Nika)",onepiece_wiki
1238,559,モンキー・D（ディー）・ガープ,onepiece_wiki
1239,559,Monkī Dī Gāpu,onepiece_wiki
1240,559,Monkey D. Garp,onepiece_wiki
1241,560,モンキー・D（ディー）・ドラゴン,onepiece_wiki
1242,560,Monkey D. Dragon,onepiece_wiki
1243,560,Monkī Dī Doragon,onepiece_wiki
1244,561,Monjirō,onepiece_wiki
1245,561,Monjiro,onepiece_wiki
1246,562,Mon-ji,onepiece_wiki
1247,562,Monjii,onepiece_wiki
1248,563,Monet,onepiece_wiki
1249,563,Mone,onepiece_wiki
1250,563,Yuki Yuki no Mi,onepiece_wiki
1251,564,Monda,onepiece_wiki
1252,565,Momonga,onepiece_wiki
1253,566,Morji,onepiece_wiki
1254,566,Mōji,onepiece_wiki
1255,566,Mohji,onepiece_wiki
1256,567,Mōda,onepiece_wiki
1257,567,Moda,onepiece_wiki
1258,568,Momoo,onepiece_wiki
1259,568,Morm,onepiece_wiki
1260,568,Mōmu,onepiece_wiki
1261,569,Mocha,onepiece_wiki
1262,570,Mochi,onepiece_wiki
1263,571,Mokudonarudo,onepiece_wiki
1264,571,McTreenald,onepiece_wiki
1265,571,MocDonald,onepiece_wiki
1266,572,Moai,onepiece_wiki
1267,573,Mizūta Madaisukī,onepiece_wiki
1268,573,Mizuta Madaisuki,onepiece_wiki
1269,573,Mizuuta Madaisky,onepiece_wiki
1270,574,Mizūta Mawaritosukī,onepiece_wiki
1271,574,Mizuta Mawaritosuki,onepiece_wiki
1272,574,Mizuuta Mawaritosky,onepiece_wiki
1273,575,Mizerka,onepiece_wiki
1274,575,Mizeruka,onepiece_wiki
1275,576,Miyagi,onepiece_wiki
1276,577,Miss Tuesday,onepiece_wiki
1277,577,Misu Tyūzudē,onepiece_wiki
1278,578,Mizuira,onepiece_wiki
1279,579,Miss Saturday,onepiece_wiki
1280,579,Misu Satadē,onepiece_wiki
1281,580,Miss Mother's Day,onepiece_wiki
1282,580,Misu Mazāzu Dē,onepiece_wiki
1283,581,Miss Monday,onepiece_wiki
1284,581,Ms. Monday,onepiece_wiki
